customer_code	commercial_portfolio	business_unit
8245	mass affluent	corporate_bank
8246	less affluent	retail_bank
8247	less affluent	corporate_bank
8248	less affluent	corporate_bank
8249	less affluent	corporate_bank
8250	less affluent	corporate_bank
8251	more affluent	corporate_bank
8252	less affluent	retail_bank
8253	less affluent	retail_bank
8254	less affluent	retail_bank
8255	less affluent	retail_bank
8256	less affluent	corporate_bank
8257	less affluent	retail_bank
8258	less affluent	retail_bank
8259	less affluent	retail_bank
8260	less affluent	retail_bank
8261	less affluent	retail_bank
8262	less affluent	corporate_bank
8263	less affluent	retail_bank
8264	less affluent	retail_bank
8265	less affluent	retail_bank
8266	less affluent	corporate_bank
8267	less affluent	retail_bank
8268	less affluent	retail_bank
8269	less affluent	retail_bank
8270	less affluent	corporate_bank
8271	less affluent	retail_bank
8272	less affluent	retail_bank
8273	less affluent	retail_bank
8274	less affluent	corporate_bank
8275	less affluent	retail_bank
8276	less affluent	corporate_bank
8277	less affluent	retail_bank
8278	less affluent	retail_bank
8279	less affluent	corporate_bank
8280	less affluent	retail_bank
8281	less affluent	corporate_bank
8282	less affluent	retail_bank
8283	less affluent	corporate_bank
8284	less affluent	corporate_bank
8285	less affluent	retail_bank
8286	less affluent	corporate_bank
8287	less affluent	corporate_bank
8288	less affluent	corporate_bank
8289	less affluent	corporate_bank
8290	less affluent	corporate_bank
8291	less affluent	retail_bank
8292	less affluent	retail_bank
8293	less affluent	corporate_bank
8294	less affluent	retail_bank
8295	less affluent	retail_bank
8296	less affluent	corporate_bank
8297	less affluent	retail_bank
8298	less affluent	retail_bank
8299	less affluent	corporate_bank
8300	less affluent	corporate_bank
8301	less affluent	retail_bank
8302	less affluent	retail_bank
8303	less affluent	corporate_bank
8304	less affluent	retail_bank
8305	less affluent	corporate_bank
8306	less affluent	corporate_bank
8307	less affluent	corporate_bank
8308	less affluent	retail_bank
8309	less affluent	retail_bank
8310	less affluent	retail_bank
8311	less affluent	corporate_bank
8312	less affluent	retail_bank
8313	less affluent	retail_bank
8314	less affluent	corporate_bank
8315	less affluent	retail_bank
8316	less affluent	retail_bank
8317	less affluent	retail_bank
8318	less affluent	retail_bank
8319	less affluent	retail_bank
8320	less affluent	corporate_bank
8321	less affluent	retail_bank
8322	less affluent	retail_bank
8323	less affluent	retail_bank
8324	less affluent	retail_bank
8325	less affluent	retail_bank
8326	less affluent	retail_bank
8327	less affluent	retail_bank
8328	less affluent	retail_bank
8329	less affluent	retail_bank
8330	less affluent	corporate_bank
8331	less affluent	corporate_bank
8332	less affluent	retail_bank
8333	less affluent	retail_bank
8334	less affluent	retail_bank
8335	less affluent	retail_bank
8336	less affluent	corporate_bank
8337	less affluent	retail_bank
8338	less affluent	corporate_bank
8339	less affluent	corporate_bank
8340	less affluent	retail_bank
8341	less affluent	corporate_bank
8342	less affluent	retail_bank
8343	less affluent	corporate_bank
8344	less affluent	corporate_bank
8345	less affluent	corporate_bank
8346	less affluent	corporate_bank
8347	less affluent	retail_bank
8348	less affluent	retail_bank
8349	less affluent	corporate_bank
8350	less affluent	retail_bank
8351	less affluent	retail_bank
8352	less affluent	retail_bank
8353	less affluent	corporate_bank
8354	less affluent	retail_bank
8355	less affluent	retail_bank
8356	less affluent	retail_bank
8357	less affluent	corporate_bank
8358	less affluent	retail_bank
8359	less affluent	corporate_bank
8360	less affluent	retail_bank
8361	less affluent	retail_bank
8362	less affluent	retail_bank
8363	less affluent	retail_bank
8364	less affluent	corporate_bank
8365	less affluent	retail_bank
8366	less affluent	retail_bank
8367	less affluent	retail_bank
8368	less affluent	corporate_bank
8369	less affluent	corporate_bank
8370	less affluent	corporate_bank
8371	less affluent	corporate_bank
8372	less affluent	corporate_bank
8373	less affluent	retail_bank
8374	less affluent	corporate_bank
8375	less affluent	corporate_bank
8376	less affluent	retail_bank
8377	less affluent	corporate_bank
8378	less affluent	retail_bank
8379	less affluent	corporate_bank
8380	less affluent	retail_bank
8381	less affluent	retail_bank
8382	less affluent	retail_bank
8383	less affluent	corporate_bank
8384	less affluent	corporate_bank
8385	less affluent	retail_bank
8386	mass affluent	corporate_bank
8387	less affluent	retail_bank
8388	less affluent	corporate_bank
8389	less affluent	retail_bank
8390	less affluent	retail_bank
8391	less affluent	retail_bank
8392	less affluent	retail_bank
8393	less affluent	retail_bank
8394	less affluent	corporate_bank
8395	less affluent	corporate_bank
8396	less affluent	retail_bank
8397	less affluent	retail_bank
8398	less affluent	retail_bank
8399	less affluent	retail_bank
8400	less affluent	retail_bank
8401	less affluent	retail_bank
8402	less affluent	corporate_bank
8403	less affluent	corporate_bank
8404	less affluent	retail_bank
8405	less affluent	retail_bank
8406	less affluent	retail_bank
8407	less affluent	retail_bank
8408	less affluent	corporate_bank
8409	less affluent	retail_bank
8410	less affluent	corporate_bank
8411	less affluent	corporate_bank
8412	less affluent	corporate_bank
8413	less affluent	corporate_bank
8414	less affluent	retail_bank
8415	less affluent	retail_bank
8416	less affluent	corporate_bank
8417	less affluent	retail_bank
8418	less affluent	corporate_bank
8419	less affluent	corporate_bank
8420	less affluent	retail_bank
8421	less affluent	corporate_bank
8422	less affluent	retail_bank
8423	less affluent	corporate_bank
8424	less affluent	corporate_bank
8425	less affluent	retail_bank
8426	less affluent	retail_bank
8427	less affluent	retail_bank
8428	less affluent	retail_bank
8429	less affluent	corporate_bank
8430	less affluent	retail_bank
8431	less affluent	retail_bank
8432	less affluent	retail_bank
8433	less affluent	corporate_bank
8434	less affluent	retail_bank
8435	less affluent	corporate_bank
8436	less affluent	retail_bank
8437	less affluent	corporate_bank
8438	less affluent	retail_bank
8439	less affluent	retail_bank
8440	less affluent	retail_bank
8441	less affluent	retail_bank
8442	less affluent	retail_bank
8443	less affluent	retail_bank
8444	less affluent	corporate_bank
8445	less affluent	retail_bank
8446	less affluent	retail_bank
8447	less affluent	corporate_bank
8448	less affluent	corporate_bank
8449	less affluent	retail_bank
8450	less affluent	retail_bank
8451	less affluent	corporate_bank
8452	less affluent	retail_bank
8453	less affluent	corporate_bank
8454	less affluent	corporate_bank
8455	less affluent	corporate_bank
8456	less affluent	corporate_bank
8457	less affluent	corporate_bank
8458	less affluent	corporate_bank
8459	less affluent	retail_bank
8460	less affluent	retail_bank
8461	less affluent	retail_bank
8462	less affluent	corporate_bank
8463	less affluent	corporate_bank
8464	less affluent	corporate_bank
8465	less affluent	retail_bank
8466	less affluent	retail_bank
8467	less affluent	retail_bank
8468	less affluent	corporate_bank
8469	less affluent	corporate_bank
8470	less affluent	retail_bank
8471	less affluent	corporate_bank
8472	less affluent	corporate_bank
8473	less affluent	retail_bank
8474	less affluent	retail_bank
8475	less affluent	retail_bank
8476	less affluent	retail_bank
8477	less affluent	corporate_bank
8478	less affluent	corporate_bank
8479	less affluent	retail_bank
8480	less affluent	corporate_bank
8481	less affluent	corporate_bank
8482	less affluent	retail_bank
8483	less affluent	retail_bank
8484	less affluent	corporate_bank
8485	less affluent	corporate_bank
8486	less affluent	retail_bank
8487	less affluent	corporate_bank
8488	less affluent	corporate_bank
8489	less affluent	corporate_bank
8490	less affluent	corporate_bank
8491	less affluent	retail_bank
8492	less affluent	corporate_bank
8493	less affluent	corporate_bank
8494	less affluent	retail_bank
8495	less affluent	retail_bank
8496	less affluent	corporate_bank
8497	less affluent	retail_bank
8498	less affluent	retail_bank
8499	less affluent	retail_bank
8500	less affluent	retail_bank
8501	less affluent	retail_bank
8502	less affluent	retail_bank
8503	less affluent	corporate_bank
8504	less affluent	retail_bank
8505	less affluent	retail_bank
8506	less affluent	corporate_bank
8507	less affluent	retail_bank
8508	mass affluent	corporate_bank
8509	less affluent	retail_bank
8510	less affluent	retail_bank
8511	less affluent	retail_bank
8512	less affluent	retail_bank
8513	less affluent	corporate_bank
8514	less affluent	retail_bank
8515	less affluent	retail_bank
8516	less affluent	corporate_bank
8517	less affluent	corporate_bank
8518	less affluent	retail_bank
8519	less affluent	corporate_bank
8520	less affluent	corporate_bank
8521	less affluent	retail_bank
8522	less affluent	corporate_bank
8523	less affluent	retail_bank
8524	less affluent	retail_bank
8525	less affluent	retail_bank
8526	less affluent	retail_bank
8527	less affluent	retail_bank
8528	less affluent	retail_bank
8529	less affluent	retail_bank
8530	less affluent	retail_bank
8531	less affluent	retail_bank
8532	less affluent	corporate_bank
8533	less affluent	retail_bank
8534	less affluent	retail_bank
8535	less affluent	retail_bank
8536	less affluent	retail_bank
8537	less affluent	retail_bank
8538	less affluent	retail_bank
8539	less affluent	retail_bank
8540	less affluent	retail_bank
8541	less affluent	retail_bank
8542	less affluent	retail_bank
8543	less affluent	retail_bank
8544	less affluent	retail_bank
8545	less affluent	retail_bank
8546	less affluent	retail_bank
8547	less affluent	retail_bank
8548	less affluent	retail_bank
8549	less affluent	retail_bank
8550	less affluent	retail_bank
8551	less affluent	retail_bank
8552	less affluent	retail_bank
8553	less affluent	retail_bank
8554	less affluent	retail_bank
8555	less affluent	retail_bank
8556	less affluent	retail_bank
8557	less affluent	retail_bank
8558	less affluent	retail_bank
8559	less affluent	retail_bank
8560	less affluent	retail_bank
8561	less affluent	retail_bank
8562	less affluent	retail_bank
8563	less affluent	corporate_bank
8564	less affluent	retail_bank
8565	less affluent	corporate_bank
8566	less affluent	retail_bank
8567	less affluent	retail_bank
8568	less affluent	retail_bank
8569	less affluent	retail_bank
8570	less affluent	corporate_bank
8571	less affluent	retail_bank
8572	less affluent	retail_bank
8573	less affluent	retail_bank
8574	less affluent	corporate_bank
8575	less affluent	retail_bank
8576	less affluent	corporate_bank
8577	less affluent	retail_bank
8578	less affluent	retail_bank
8579	less affluent	retail_bank
8580	less affluent	retail_bank
8581	less affluent	retail_bank
8582	less affluent	retail_bank
8583	less affluent	retail_bank
8584	less affluent	retail_bank
8585	less affluent	retail_bank
8586	less affluent	corporate_bank
8587	less affluent	retail_bank
8588	less affluent	retail_bank
8589	less affluent	retail_bank
8590	less affluent	retail_bank
8591	less affluent	retail_bank
8592	less affluent	retail_bank
8593	less affluent	retail_bank
8594	less affluent	retail_bank
8595	less affluent	retail_bank
8596	less affluent	retail_bank
8597	less affluent	retail_bank
8598	less affluent	retail_bank
8599	less affluent	retail_bank
8600	less affluent	retail_bank
8601	less affluent	retail_bank
8602	less affluent	retail_bank
8603	less affluent	retail_bank
8604	less affluent	retail_bank
8605	less affluent	retail_bank
8606	less affluent	retail_bank
8607	less affluent	retail_bank
8608	less affluent	retail_bank
8609	less affluent	retail_bank
8610	less affluent	retail_bank
8611	less affluent	retail_bank
8612	less affluent	retail_bank
8613	less affluent	retail_bank
8614	less affluent	retail_bank
8615	less affluent	corporate_bank
8616	less affluent	retail_bank
8617	less affluent	retail_bank
8618	less affluent	retail_bank
8619	less affluent	retail_bank
8620	less affluent	retail_bank
8621	less affluent	corporate_bank
8622	less affluent	corporate_bank
8623	less affluent	corporate_bank
8624	less affluent	retail_bank
8625	less affluent	retail_bank
8626	less affluent	retail_bank
8627	less affluent	retail_bank
8628	less affluent	retail_bank
8629	less affluent	retail_bank
8630	less affluent	retail_bank
8631	less affluent	retail_bank
8632	less affluent	retail_bank
8633	less affluent	retail_bank
8634	less affluent	retail_bank
8635	less affluent	retail_bank
8636	less affluent	retail_bank
8637	less affluent	retail_bank
8638	less affluent	retail_bank
8639	less affluent	retail_bank
8640	less affluent	retail_bank
8641	less affluent	retail_bank
8642	less affluent	retail_bank
8643	less affluent	retail_bank
8644	less affluent	retail_bank
8645	less affluent	retail_bank
8646	less affluent	retail_bank
8647	less affluent	retail_bank
8648	less affluent	retail_bank
8649	less affluent	retail_bank
8650	less affluent	corporate_bank
8651	less affluent	retail_bank
8652	less affluent	retail_bank
8653	less affluent	retail_bank
8654	less affluent	retail_bank
8655	less affluent	retail_bank
8656	less affluent	retail_bank
8657	less affluent	retail_bank
8658	less affluent	retail_bank
8659	less affluent	retail_bank
8660	less affluent	retail_bank
8661	less affluent	retail_bank
8662	less affluent	retail_bank
8663	less affluent	retail_bank
8664	less affluent	retail_bank
8665	less affluent	retail_bank
8666	less affluent	retail_bank
8667	less affluent	retail_bank
8668	less affluent	retail_bank
8669	less affluent	retail_bank
8670	less affluent	retail_bank
8671	less affluent	retail_bank
8672	less affluent	retail_bank
8673	less affluent	corporate_bank
8674	less affluent	retail_bank
8675	less affluent	retail_bank
8676	less affluent	retail_bank
8677	less affluent	retail_bank
8678	less affluent	retail_bank
8679	less affluent	retail_bank
8680	less affluent	retail_bank
8681	less affluent	retail_bank
8682	less affluent	retail_bank
8683	less affluent	retail_bank
8684	less affluent	retail_bank
8685	less affluent	retail_bank
8686	less affluent	retail_bank
8687	less affluent	retail_bank
8688	less affluent	retail_bank
8689	less affluent	retail_bank
8690	less affluent	retail_bank
8691	less affluent	corporate_bank
8692	less affluent	retail_bank
8693	less affluent	retail_bank
8694	less affluent	retail_bank
8695	less affluent	retail_bank
8696	less affluent	corporate_bank
8697	less affluent	retail_bank
8698	less affluent	retail_bank
8699	less affluent	retail_bank
8700	less affluent	retail_bank
8701	less affluent	retail_bank
8702	less affluent	retail_bank
8703	less affluent	retail_bank
8704	less affluent	retail_bank
8705	less affluent	retail_bank
8706	less affluent	retail_bank
8707	less affluent	retail_bank
8708	less affluent	retail_bank
8709	less affluent	retail_bank
8710	less affluent	retail_bank
8711	less affluent	retail_bank
8712	less affluent	retail_bank
8713	less affluent	retail_bank
8714	less affluent	retail_bank
8715	less affluent	retail_bank
8716	less affluent	retail_bank
8717	less affluent	retail_bank
8718	less affluent	retail_bank
8719	less affluent	corporate_bank
8720	less affluent	retail_bank
8721	less affluent	retail_bank
8722	less affluent	retail_bank
8723	less affluent	retail_bank
8724	less affluent	retail_bank
8725	less affluent	retail_bank
8726	less affluent	corporate_bank
8727	less affluent	retail_bank
8728	less affluent	retail_bank
8729	less affluent	retail_bank
8730	less affluent	retail_bank
8731	less affluent	retail_bank
8732	less affluent	retail_bank
8733	less affluent	retail_bank
8734	less affluent	retail_bank
8735	less affluent	corporate_bank
8736	less affluent	retail_bank
8737	less affluent	retail_bank
8738	less affluent	retail_bank
8739	less affluent	retail_bank
8740	less affluent	retail_bank
8741	less affluent	retail_bank
8742	less affluent	retail_bank
8743	less affluent	retail_bank
8744	less affluent	retail_bank
8745	less affluent	corporate_bank
8746	less affluent	retail_bank
8747	less affluent	retail_bank
8748	less affluent	retail_bank
8749	less affluent	retail_bank
8750	less affluent	retail_bank
8751	less affluent	retail_bank
8752	less affluent	retail_bank
8753	less affluent	retail_bank
8754	less affluent	retail_bank
8755	less affluent	retail_bank
8756	less affluent	retail_bank
8757	less affluent	retail_bank
8758	less affluent	retail_bank
8759	less affluent	retail_bank
8760	less affluent	retail_bank
8761	less affluent	retail_bank
8762	less affluent	retail_bank
8763	less affluent	corporate_bank
8764	less affluent	retail_bank
8765	less affluent	retail_bank
8766	less affluent	retail_bank
8767	less affluent	retail_bank
8768	less affluent	retail_bank
8769	less affluent	retail_bank
8770	less affluent	retail_bank
8771	less affluent	retail_bank
8772	less affluent	retail_bank
8773	less affluent	retail_bank
8774	less affluent	corporate_bank
8775	less affluent	retail_bank
8776	less affluent	retail_bank
8777	less affluent	retail_bank
8778	less affluent	retail_bank
8779	less affluent	retail_bank
8780	less affluent	retail_bank
8781	less affluent	retail_bank
8782	less affluent	retail_bank
8783	less affluent	retail_bank
8784	less affluent	retail_bank
8785	less affluent	retail_bank
8786	less affluent	retail_bank
8787	less affluent	retail_bank
8788	less affluent	retail_bank
8789	less affluent	corporate_bank
8790	less affluent	retail_bank
8791	less affluent	retail_bank
8792	less affluent	retail_bank
8793	less affluent	retail_bank
8794	less affluent	retail_bank
8795	less affluent	retail_bank
8796	less affluent	retail_bank
8797	less affluent	retail_bank
8798	less affluent	retail_bank
8799	less affluent	retail_bank
8800	less affluent	retail_bank
8801	less affluent	retail_bank
8802	less affluent	retail_bank
8803	less affluent	corporate_bank
8804	less affluent	retail_bank
8805	less affluent	retail_bank
8806	less affluent	retail_bank
8807	less affluent	retail_bank
8808	less affluent	retail_bank
8809	less affluent	retail_bank
8810	less affluent	retail_bank
8811	less affluent	retail_bank
8812	less affluent	retail_bank
8813	less affluent	retail_bank
8814	less affluent	retail_bank
8815	less affluent	corporate_bank
8816	less affluent	retail_bank
8817	less affluent	retail_bank
8818	less affluent	retail_bank
8819	less affluent	retail_bank
8820	less affluent	retail_bank
8821	less affluent	retail_bank
8822	less affluent	corporate_bank
8823	less affluent	retail_bank
8824	less affluent	retail_bank
8825	less affluent	retail_bank
8826	less affluent	retail_bank
8827	less affluent	retail_bank
8828	less affluent	retail_bank
8829	less affluent	retail_bank
8830	less affluent	retail_bank
8831	less affluent	retail_bank
8832	less affluent	retail_bank
8833	less affluent	retail_bank
8834	less affluent	corporate_bank
8835	less affluent	retail_bank
8836	less affluent	corporate_bank
8837	less affluent	retail_bank
8838	less affluent	retail_bank
8839	less affluent	retail_bank
8840	less affluent	retail_bank
8841	less affluent	retail_bank
8842	less affluent	retail_bank
8843	less affluent	retail_bank
8844	less affluent	retail_bank
8845	less affluent	retail_bank
8846	less affluent	retail_bank
8847	less affluent	retail_bank
8848	less affluent	retail_bank
8849	less affluent	retail_bank
8850	less affluent	retail_bank
8851	less affluent	retail_bank
8852	less affluent	retail_bank
8853	less affluent	retail_bank
8854	less affluent	retail_bank
8855	less affluent	retail_bank
8856	less affluent	retail_bank
8857	less affluent	retail_bank
8858	less affluent	retail_bank
8859	less affluent	retail_bank
8860	less affluent	corporate_bank
8861	less affluent	retail_bank
8862	less affluent	retail_bank
8863	more affluent	retail_bank
8864	less affluent	retail_bank
8865	less affluent	corporate_bank
8866	less affluent	corporate_bank
8867	less affluent	retail_bank
8868	less affluent	retail_bank
8869	less affluent	retail_bank
8870	less affluent	retail_bank
8871	less affluent	retail_bank
8872	less affluent	retail_bank
8873	less affluent	retail_bank
8874	less affluent	retail_bank
8875	less affluent	retail_bank
8876	less affluent	retail_bank
8877	less affluent	retail_bank
8878	less affluent	retail_bank
8879	less affluent	retail_bank
8880	less affluent	retail_bank
8881	less affluent	retail_bank
8882	less affluent	corporate_bank
8883	less affluent	retail_bank
8884	less affluent	retail_bank
8885	less affluent	retail_bank
8886	less affluent	retail_bank
8887	less affluent	corporate_bank
8888	less affluent	corporate_bank
8889	less affluent	retail_bank
8890	less affluent	retail_bank
8891	mass affluent	corporate_bank
8892	less affluent	retail_bank
8893	less affluent	retail_bank
8894	less affluent	retail_bank
8895	less affluent	retail_bank
8896	less affluent	retail_bank
8897	less affluent	retail_bank
8898	less affluent	retail_bank
8899	less affluent	retail_bank
8900	less affluent	retail_bank
8901	less affluent	corporate_bank
8902	less affluent	retail_bank
8903	less affluent	retail_bank
8904	less affluent	retail_bank
8905	less affluent	retail_bank
8906	less affluent	retail_bank
8907	less affluent	retail_bank
8908	less affluent	retail_bank
8909	less affluent	retail_bank
8910	less affluent	retail_bank
8911	less affluent	corporate_bank
8912	less affluent	retail_bank
8913	less affluent	retail_bank
8914	less affluent	retail_bank
8915	less affluent	retail_bank
8916	less affluent	retail_bank
8917	less affluent	retail_bank
8918	less affluent	corporate_bank
8919	less affluent	retail_bank
8920	less affluent	retail_bank
8921	less affluent	retail_bank
8922	less affluent	retail_bank
8923	less affluent	retail_bank
8924	less affluent	retail_bank
8925	less affluent	retail_bank
8926	less affluent	retail_bank
8927	less affluent	retail_bank
8928	less affluent	retail_bank
8929	less affluent	retail_bank
8930	less affluent	retail_bank
8931	less affluent	retail_bank
8932	less affluent	retail_bank
8933	less affluent	retail_bank
8934	less affluent	retail_bank
8935	less affluent	corporate_bank
8936	less affluent	retail_bank
8937	less affluent	corporate_bank
8938	less affluent	retail_bank
8939	less affluent	retail_bank
8940	less affluent	retail_bank
8941	less affluent	retail_bank
8942	less affluent	retail_bank
8943	less affluent	retail_bank
8944	less affluent	retail_bank
8945	less affluent	retail_bank
8946	less affluent	retail_bank
8947	less affluent	retail_bank
8948	less affluent	retail_bank
8949	less affluent	retail_bank
8950	less affluent	retail_bank
8951	less affluent	retail_bank
8952	less affluent	retail_bank
8953	less affluent	retail_bank
8954	less affluent	retail_bank
8955	less affluent	retail_bank
8956	less affluent	retail_bank
8957	less affluent	retail_bank
8958	less affluent	retail_bank
8959	less affluent	retail_bank
8960	less affluent	retail_bank
8961	less affluent	corporate_bank
8962	less affluent	retail_bank
8963	less affluent	retail_bank
8964	less affluent	retail_bank
8965	less affluent	retail_bank
8966	less affluent	retail_bank
8967	less affluent	retail_bank
8968	less affluent	retail_bank
8969	less affluent	retail_bank
8970	less affluent	retail_bank
8971	less affluent	retail_bank
8972	less affluent	retail_bank
8973	less affluent	retail_bank
8974	less affluent	retail_bank
8975	less affluent	retail_bank
8976	less affluent	retail_bank
8977	less affluent	retail_bank
8978	less affluent	retail_bank
8979	less affluent	retail_bank
8980	less affluent	corporate_bank
8981	less affluent	retail_bank
8982	less affluent	retail_bank
8983	less affluent	retail_bank
8984	more affluent	corporate_bank
8985	less affluent	retail_bank
8986	less affluent	retail_bank
8987	more affluent	corporate_bank
8988	less affluent	retail_bank
8989	less affluent	retail_bank
8990	less affluent	retail_bank
8991	less affluent	retail_bank
8992	less affluent	retail_bank
8993	less affluent	retail_bank
8994	less affluent	retail_bank
8995	less affluent	retail_bank
8996	less affluent	retail_bank
8997	less affluent	retail_bank
8998	less affluent	corporate_bank
8999	less affluent	retail_bank
9000	less affluent	corporate_bank
9001	less affluent	retail_bank
9002	less affluent	retail_bank
9003	less affluent	retail_bank
9004	less affluent	retail_bank
9005	less affluent	corporate_bank
9006	less affluent	retail_bank
9007	less affluent	corporate_bank
9008	less affluent	retail_bank
9009	less affluent	retail_bank
9010	less affluent	retail_bank
9011	less affluent	corporate_bank
9012	less affluent	retail_bank
9013	less affluent	retail_bank
9014	less affluent	retail_bank
9015	less affluent	retail_bank
9016	less affluent	retail_bank
9017	less affluent	retail_bank
9018	less affluent	retail_bank
9019	less affluent	retail_bank
9020	less affluent	retail_bank
9021	less affluent	corporate_bank
9022	less affluent	retail_bank
9023	less affluent	retail_bank
9024	less affluent	retail_bank
9025	less affluent	retail_bank
9026	less affluent	retail_bank
9027	less affluent	retail_bank
9028	less affluent	retail_bank
9029	less affluent	retail_bank
9030	less affluent	retail_bank
9031	less affluent	retail_bank
9032	less affluent	retail_bank
9033	less affluent	retail_bank
9034	less affluent	retail_bank
9035	less affluent	retail_bank
9036	less affluent	retail_bank
9037	less affluent	corporate_bank
9038	less affluent	retail_bank
9039	less affluent	retail_bank
9040	less affluent	retail_bank
9041	less affluent	retail_bank
9042	less affluent	retail_bank
9043	less affluent	retail_bank
9044	less affluent	retail_bank
9045	less affluent	retail_bank
9046	less affluent	retail_bank
9047	less affluent	retail_bank
9048	less affluent	retail_bank
9049	less affluent	retail_bank
9050	less affluent	retail_bank
9051	less affluent	retail_bank
9052	less affluent	retail_bank
9053	less affluent	retail_bank
9054	less affluent	corporate_bank
9055	less affluent	retail_bank
9056	less affluent	retail_bank
9057	less affluent	retail_bank
9058	less affluent	retail_bank
9059	less affluent	retail_bank
9060	less affluent	retail_bank
9061	less affluent	retail_bank
9062	less affluent	retail_bank
9063	less affluent	corporate_bank
9064	less affluent	retail_bank
9065	less affluent	retail_bank
9066	less affluent	corporate_bank
9067	less affluent	retail_bank
9068	less affluent	retail_bank
9069	less affluent	retail_bank
9070	less affluent	retail_bank
9071	less affluent	retail_bank
9072	less affluent	retail_bank
9073	less affluent	retail_bank
9074	less affluent	retail_bank
9075	less affluent	retail_bank
9076	less affluent	retail_bank
9077	less affluent	retail_bank
9078	less affluent	retail_bank
9079	less affluent	retail_bank
9080	less affluent	retail_bank
9081	less affluent	retail_bank
9082	less affluent	retail_bank
9083	less affluent	retail_bank
9084	less affluent	retail_bank
9085	less affluent	retail_bank
9086	less affluent	corporate_bank
9087	less affluent	retail_bank
9088	less affluent	retail_bank
9089	less affluent	retail_bank
9090	less affluent	retail_bank
9091	less affluent	retail_bank
9092	less affluent	retail_bank
9093	less affluent	corporate_bank
9094	less affluent	retail_bank
9095	less affluent	corporate_bank
9096	less affluent	retail_bank
9097	less affluent	retail_bank
9098	less affluent	retail_bank
9099	less affluent	retail_bank
9100	less affluent	retail_bank
9101	less affluent	retail_bank
9102	less affluent	retail_bank
9103	less affluent	retail_bank
9104	less affluent	retail_bank
9105	less affluent	retail_bank
9106	less affluent	retail_bank
9107	less affluent	retail_bank
9108	less affluent	retail_bank
9109	less affluent	retail_bank
9110	less affluent	retail_bank
9111	less affluent	retail_bank
9112	less affluent	corporate_bank
9113	less affluent	retail_bank
9114	less affluent	retail_bank
9115	less affluent	retail_bank
9116	less affluent	retail_bank
9117	less affluent	retail_bank
9118	less affluent	retail_bank
9119	less affluent	retail_bank
9120	less affluent	retail_bank
9121	less affluent	retail_bank
9122	less affluent	retail_bank
9123	less affluent	retail_bank
9124	less affluent	retail_bank
9125	less affluent	retail_bank
9126	less affluent	corporate_bank
9127	less affluent	retail_bank
9128	less affluent	retail_bank
9129	less affluent	retail_bank
9130	less affluent	corporate_bank
9131	less affluent	retail_bank
9132	less affluent	corporate_bank
9133	less affluent	retail_bank
9134	less affluent	retail_bank
9135	less affluent	retail_bank
9136	less affluent	retail_bank
9137	less affluent	retail_bank
9138	less affluent	retail_bank
9139	less affluent	retail_bank
9140	less affluent	retail_bank
9141	less affluent	retail_bank
9142	less affluent	retail_bank
9143	less affluent	retail_bank
9144	less affluent	retail_bank
9145	less affluent	retail_bank
9146	less affluent	retail_bank
9147	less affluent	corporate_bank
9148	less affluent	corporate_bank
9149	less affluent	retail_bank
9150	less affluent	retail_bank
9151	less affluent	retail_bank
9152	less affluent	retail_bank
9153	less affluent	retail_bank
9154	less affluent	retail_bank
9155	less affluent	retail_bank
9156	less affluent	retail_bank
9157	less affluent	retail_bank
9158	less affluent	retail_bank
9159	less affluent	retail_bank
9160	less affluent	retail_bank
9161	less affluent	retail_bank
9162	less affluent	retail_bank
9163	less affluent	retail_bank
9164	less affluent	retail_bank
9165	less affluent	retail_bank
9166	less affluent	retail_bank
9167	less affluent	retail_bank
9168	less affluent	retail_bank
9169	less affluent	retail_bank
9170	less affluent	retail_bank
9171	less affluent	retail_bank
9172	less affluent	retail_bank
9173	less affluent	retail_bank
9174	less affluent	retail_bank
9175	less affluent	corporate_bank
9176	less affluent	retail_bank
9177	less affluent	retail_bank
9178	less affluent	retail_bank
9179	less affluent	retail_bank
9180	less affluent	retail_bank
9181	less affluent	retail_bank
9182	less affluent	retail_bank
9183	less affluent	retail_bank
9184	less affluent	retail_bank
9185	less affluent	corporate_bank
9186	less affluent	corporate_bank
9187	less affluent	retail_bank
9188	less affluent	retail_bank
9189	less affluent	corporate_bank
9190	less affluent	retail_bank
9191	less affluent	retail_bank
9192	less affluent	retail_bank
9193	less affluent	retail_bank
9194	less affluent	retail_bank
9195	less affluent	retail_bank
9196	less affluent	retail_bank
9197	less affluent	retail_bank
9198	less affluent	corporate_bank
9199	less affluent	retail_bank
9200	less affluent	retail_bank
9201	less affluent	retail_bank
9202	less affluent	retail_bank
9203	less affluent	retail_bank
9204	less affluent	retail_bank
9205	less affluent	retail_bank
9206	less affluent	retail_bank
9207	less affluent	retail_bank
9208	less affluent	retail_bank
9209	less affluent	retail_bank
9210	less affluent	retail_bank
9211	less affluent	retail_bank
9212	less affluent	retail_bank
9213	less affluent	corporate_bank
9214	less affluent	retail_bank
9215	less affluent	retail_bank
9216	less affluent	retail_bank
9217	less affluent	retail_bank
9218	less affluent	retail_bank
9219	less affluent	retail_bank
9220	less affluent	retail_bank
9221	less affluent	retail_bank
9222	less affluent	retail_bank
9223	less affluent	corporate_bank
9224	less affluent	retail_bank
9225	less affluent	retail_bank
9226	less affluent	retail_bank
9227	less affluent	corporate_bank
9228	less affluent	retail_bank
